date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:10%20GMT	https://pixydrops.com/laboix-html/assets/images/resources/man-contact.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/resources/man-contact.png	(from https://pixydrops.com/laboix-html/contact.html)
16:07:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:11%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/pin.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/pin.png	(from https://pixydrops.com/laboix-html/contact.html)
16:07:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-6dc9ac725fd4121d;gz%22	https://pixydrops.com/laboix-html/Trident/	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/Trident/index.html	(from https://pixydrops.com/laboix-html/assets/vendors/jarallax/jarallax.min.js)
16:07:15	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-6dc9ac725fd4121d;gz%22	https://pixydrops.com/laboix-html/Edge/	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/Edge/index.html	(from https://pixydrops.com/laboix-html/assets/vendors/jarallax/jarallax.min.js)
16:07:16	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-6dc9ac725fd4121d;gz%22	https://pixydrops.com/laboix-html/countdown.js	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/countdown.138.delayed	(from https://pixydrops.com/laboix-html/assets/vendors/countdown/countdown.min.js)
16:07:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:17%20GMT	https://pixydrops.com/laboix-html/assets/css/laboix-rtl.css	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/css/laboix-rtl.css	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:18%20GMT	https://pixydrops.com/laboix-html/assets/css/laboix-custom-rtl.css	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/css/laboix-custom-rtl.css	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:19%20GMT	https://pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/css/laboix-toolbar.css	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/css/laboix-toolbar.css	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:19%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-1.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-1.jpg	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:20%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-1.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-1.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:21%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-2.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-2.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:21%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-3.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-3.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:22%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-4.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/hero-rtl-1-4.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:23%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-2.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-2.jpg	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:24%20GMT	https://pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-3.jpg	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/backgrounds/slider-rtl-1-3.jpg	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:25%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/shape-service-rtl.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/shape-service-rtl.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:25%20GMT	https://pixydrops.com/laboix-html/assets/images/shapes/work-teps-rtl.png	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/images/shapes/work-teps-rtl.png	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:26%20GMT	https://pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/js.cookie.min.js	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/js.cookie.min.js	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:27%20GMT	https://pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/jQuery.style.switcher.min.js	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/jQuery.style.switcher.min.js	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:28%20GMT	https://pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/lang.js	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/lang.js	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:30	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2005%20Nov%202025%2009:07:28%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Kuliah/template/template_project_LAB_NCS/translate.google.com/translate_a/element.148a0d8.delayed	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:30	76845/76845	U--MC-	200	updated ('OK')	text/javascript	date:Wed,%2005%20Nov%202025%2009:07:28%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Kuliah/template/template_project_LAB_NCS/translate.google.com/translate_a/elementa0d8.js	(from https://pixydrops.com/laboix-html/index-rtl.html)
16:07:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2005%20Nov%202025%2009:07:29%20GMT	https://pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/laboix-toolbar.js	C:/Kuliah/template/template_project_LAB_NCS/pixydrops.com/laboix-html/assets/vendors/laboix-toolbar/js/laboix-toolbar.js	(from https://pixydrops.com/laboix-html/index-rtl.html)
